Protein1,Protein2,Combined Score
1959,6023,237
1959,2284,154
1959,866,178
1959,5941,150
1959,1363,160
1959,4163,285
1959,5333,344
1959,3912,324
1959,1455,170
1959,3668,233
1959,395,193
1959,5978,248
1959,466,234
1959,1263,207
1959,2515,167
1959,5306,356
1959,3148,760
1959,3129,182
1959,5961,174
1959,4848,225
1959,3108,237
1959,2093,328
1959,2625,187
1959,864,170
1959,1125,154
1959,6029,261
1959,5713,154
1959,5705,285
1959,2020,216
1959,2529,169
1959,1451,302
1959,1976,305
1959,5756,157
1959,734,248
1959,2751,219
1959,844,335
1959,4504,172
799,1375,165
799,4265,237
799,3841,212
799,1134,344
799,1972,692
799,1512,186
799,4131,390
799,5903,367
799,4601,254
799,5528,226
799,3294,202
799,1004,999
799,4056,557
799,203,306
799,1468,213
799,3468,163
799,3280,188
799,1352,370
799,5954,441
799,6009,684
799,1527,373
799,2728,349
799,4445,166
799,1246,718
799,576,268
799,1822,175
799,4175,738
799,2773,187
799,3806,152
799,2927,285
799,1588,181
799,2962,999
799,3109,286
799,5352,182
799,3612,264
799,1678,159
799,542,416
799,2299,163
799,4831,448
799,3528,211
799,0,655
799,4259,157
799,2573,686
799,3034,941
799,823,999
799,3420,211
799,956,170
799,3653,270
799,1863,170
799,3539,215
799,862,281
799,2554,247
799,3548,570
799,5094,656
799,713,665
799,2239,196
799,6027,917
799,60,232
799,5780,259
799,4805,364
799,1581,288
799,5340,991
799,2693,538
799,5124,223
799,4880,201
799,3138,223
799,1475,883
799,1484,788
799,2335,157
799,3419,177
799,4298,189
799,210,150
799,4883,537
799,1332,550
799,2801,270
799,4571,170
799,4103,288
799,3073,983
799,3095,903
799,4826,207
799,1465,213
799,3352,782
799,1816,161
799,5062,173
799,3917,816
799,3746,995
799,2631,157
799,2675,317
799,1099,500
799,1536,512
799,4483,400
799,2736,904
799,4203,284
799,3927,302
799,2474,543
799,4876,230
799,1787,790
799,5782,272
799,4891,372
799,4691,442
799,5923,933
799,4673,167
799,2459,345
799,402,403
799,70,168
799,127,217
799,1162,392
799,3257,223
799,1763,869
799,883,288
799,5817,212
799,4543,513
799,5802,326
799,1856,772
799,3769,244
799,3920,186
799,5433,999
799,3857,171
799,2609,279
799,5978,231
799,3988,187
799,2306,291
799,1464,215
799,3629,306
799,1974,157
799,2130,435
799,4804,153
799,851,159
799,1021,177
799,5947,501
799,1493,559
799,3433,202
799,2647,503
799,3697,318
799,5090,881
799,2144,518
799,2237,152
799,5705,381
799,3026,905
799,2473,183
4429,1019,250
4429,5417,185
4429,3110,246
4429,3248,203
4429,3947,155
4429,652,178
4429,5118,318
4429,4720,174
4429,1582,183
4429,5082,177
4429,889,235
4429,3806,173
4429,5440,214
4429,1715,201
4429,576,157
4429,1034,195
4429,2377,200
4429,3682,170
4429,1218,266
4429,1448,265
4429,5679,221
4429,3449,303
4429,565,204
4429,5130,167
4429,711,167
4429,5859,204
4429,3833,157
4429,5066,311
4429,824,178
4429,2798,151
4429,921,162
4429,4572,177
4429,4051,301
4429,3603,182
4429,3443,185
4429,2297,248
4429,2901,160
4429,5140,394
4429,1410,181
4429,1893,150
4429,4309,154
4429,4128,187
4429,3022,207
4429,3875,923
4429,247,273
4429,1543,233
4429,5812,155
4429,3303,253
4429,4455,247
4429,5652,156
4429,4410,358
4429,544,282
4429,2409,204
4429,353,298
4429,3453,165
4429,3323,344
4429,5640,271
4429,2489,179
4429,147,152
4429,2061,189
4429,2246,942
4429,1872,180
4429,4345,325
4429,5153,207
4429,2459,248
4429,5518,165
4429,5092,261
4429,4354,193
4429,1282,156
4429,4475,167
4429,5028,158
4429,774,173
4429,4638,195
4429,3881,850
4429,5673,303
4429,1488,156
4429,3604,157
4429,3536,230
4429,1974,151
4429,1117,279
4429,5737,155
4429,5351,234
4429,1620,170
4429,4799,155
4429,5408,479
4429,2237,173
4429,2531,161
4429,220,155
4429,5863,171
4429,340,154
4429,5747,249
1452,5439,206
1452,1163,247
1452,371,191
1452,1016,160
1452,5769,150
1452,1337,156
1452,3149,172
1452,3628,169
1452,459,212
1452,4625,166
1452,4776,296
1452,4391,153
1452,4819,285
1452,2330,282
1452,2020,151
1452,4080,496
1452,4967,173
1452,2440,230
1452,2068,160
1452,5158,163
1452,1387,181
1452,1379,175
1452,1636,197
1452,5932,166
1452,109,265
1452,705,150
1452,1035,166
1452,710,169
1452,4866,284
1452,4163,224
1452,3754,255
1452,4599,490
1452,5964,534
1452,2288,190
1452,4530,169
1452,3610,181
1452,1263,189
1452,4621,187
1452,5364,366
1452,2312,161
1452,2918,238
1452,3018,417
1452,4318,228
1452,5463,175
1452,2276,202
1452,5266,183
1452,4013,224
1452,4202,201
1452,5394,285
1452,4270,154
1452,821,162
1452,2897,152
1452,4299,193
1452,4460,348
1452,1583,162
1452,5699,193
1452,1042,308
1452,5634,162
1452,2641,166
1452,5629,150
1452,5301,153
1452,2194,174
1452,4193,298
1452,2081,290
1452,176,197
1452,2772,220
1452,4921,484
1452,1931,317
1452,3326,162
1452,3060,366
1452,359,173
1452,5945,261
1452,5319,269
1452,2410,153
1452,2013,318
1452,5178,218
1452,5413,278
1452,2305,481
1452,5888,180
1452,3922,264
1452,4153,336
1452,4509,165
1452,4574,160
1452,2491,158
1452,3250,150
1452,1742,785
1452,3985,170
1452,1603,165
1452,2047,200
1452,4486,182
1452,3333,174
1452,4844,150
1452,2097,218
1452,2117,183
1452,718,283
1452,4727,268
1452,4546,171
1452,1773,181
1452,712,430
1452,5967,661
1452,5438,255
1452,207,155
1452,4169,216
1452,5035,845
1452,1362,245
1452,796,267
1452,1173,160
1452,3413,222
1452,3295,181
1452,855,166
1452,5117,340
1452,1546,199
1452,4162,236
1452,572,323
1452,4007,176
1452,3449,327
1452,64,184
1452,3775,164
1452,182,246
1452,3518,175
1452,1713,238
1452,5354,161
1452,2391,271
1452,282,186
1452,4194,419
1452,328,259
1452,1510,234
1452,4409,374
1452,4583,390
1452,4877,156
1452,5253,179
1452,4253,232
1452,4907,217
1452,4834,307
1452,5990,168
1452,472,173
1452,547,200
4605,233,275
4605,5910,181
4605,5089,185
4605,2820,246
4605,3703,282
4605,2208,185
4605,1365,276
4605,5130,218
4605,4958,179
4605,4012,520
4605,2553,213
4605,3260,177
4605,1551,340
4605,1695,909
4605,4870,870
4605,9,211
4605,5084,459
4605,3747,256
4605,885,194
4130,3557,195
4130,2633,168
4130,1227,177
4130,591,161
4130,3353,187
4130,2866,179
4130,50,172
4130,2056,465
4130,3651,161
4130,4486,286
4130,5494,314
4130,5330,226
4130,3333,158
4130,4571,233
4130,1890,165
4130,2614,171
4130,3693,208
4130,3135,546
4130,3111,526
4130,5692,230
4130,3138,183
4130,3765,363
4130,4644,284
4130,6021,188
4130,5340,175
4130,3047,463
4130,4637,163
4130,5960,154
4130,1634,278
4130,532,272
4130,958,169
4130,584,186
4130,5453,184
4130,2283,202
4130,915,232
4130,5535,240
4130,781,169
4130,2254,223
4130,731,329
4130,4627,181
4130,5032,425
4130,5027,773
4130,2152,270
4130,5859,994
4130,3816,162
4130,5134,193
4130,5086,260
4130,1140,183
4130,5917,274
4130,1501,260
4130,5457,261
4130,1112,174
4130,1235,467
4130,1622,922
4130,5870,351
4130,3339,226
4130,6023,163
4130,1268,966
4130,5028,248
4130,5827,371
4130,900,152
4130,2397,171
4130,4187,151
4130,4180,198
4130,4233,186
4130,2457,202
4130,2020,172
4130,2330,330
4130,405,254
4130,2341,266
4130,4553,252
4130,844,152
4130,1345,843
4130,5439,326
4130,5524,248
4130,4848,160
4130,3583,364
4130,3177,245
4130,489,252
4130,6029,151
4130,459,247
4130,4740,620
4130,893,380
4130,853,250
4130,944,164
4130,5522,155
4130,1698,328
4130,1951,206
4130,4210,172
4130,626,193
4130,335,205
4130,294,232
4130,5813,173
4130,4225,321
4130,3392,415
4130,1465,172
4130,3186,155
4130,2484,167
4130,3939,174
4130,4377,236
4130,4707,150
4130,70,516
4130,3315,263
4130,5824,215
4130,5518,409
4130,5782,362
4130,856,250
4130,1872,166
4130,2354,260
4130,3843,233
97,2429,413
97,5839,297
97,278,427
97,5541,270
97,5636,438
97,5017,214
97,2053,199
97,4196,356
97,471,156
97,1133,232
97,3410,252
97,1230,161
97,788,201
97,3899,180
97,3678,236
97,3694,176
97,1060,236
97,2956,188
97,5525,165
97,455,952
97,4680,325
97,1568,156
97,2274,487
97,5301,217
97,1792,419
97,86,202
97,716,364
97,231,168
97,26,185
97,3071,323
97,4281,209
97,2648,172
97,955,166
97,1250,177
97,4740,316
97,67,609
97,489,185
97,5257,244
97,5848,202
97,5966,182
97,5799,163
97,1254,169
97,139,184
97,927,201
97,708,181
97,5964,194
97,1109,383
97,4849,177
97,2810,386
97,2910,253
97,758,269
97,5822,238
97,841,151
97,2793,168
97,1793,228
97,245,194
97,883,238
97,4180,168
97,109,198
97,12,321
97,3879,544
97,5385,384
97,5180,290
97,5701,540
97,1678,199
97,711,264
97,772,257
97,957,166
97,5027,303
97,2864,312
97,5891,261
97,1286,223
97,5470,485
97,2168,178
97,32,168
97,1140,222
97,5552,256
97,207,199
97,4919,182
97,2219,258
97,1506,176
97,1318,299
97,203,152
97,5033,199
97,4349,167
97,5176,238
97,709,190
97,584,288
97,390,175
97,3238,514
97,2850,720
97,3139,214
97,5150,152
97,4378,244
97,2079,192
97,3847,247
97,5642,182
97,4407,291
97,4654,152
97,5652,259
97,4571,214
97,1890,219
97,4552,191
97,996,191
97,5666,172
97,1103,304
97,2757,163
97,2255,234
97,1634,308
97,1561,367
97,5178,288
97,3621,602
97,1693,357
97,2668,170
97,200,344
97,2433,505
97,2716,151
97,736,171
97,1796,206
97,1983,164
97,2538,202
97,3557,181
97,4355,195
97,5643,241
97,1762,189
97,2516,273
97,4542,155
97,490,184
97,4590,202
97,4540,608
97,3651,173
97,995,251
97,3858,183
97,2402,156
97,3843,406
97,2415,248
97,1795,243
97,1992,188
97,1036,152
97,3174,191
97,2918,197
97,6031,163
97,4401,314
97,4964,168
97,5676,492
97,4820,567
97,4556,200
97,3323,209
97,3214,179
97,1698,328
97,5945,159
97,944,256
97,446,164
97,1571,166
97,5761,263
97,745,292
97,4889,211
97,5702,709
97,3407,150
97,5156,177
97,4915,252
97,1067,155
97,3001,412
97,1396,174
97,844,207
97,5584,169
97,4592,261
97,1513,294
97,1451,157
97,1976,237
97,734,172
97,3535,171
97,1621,194
97,224,160
97,4799,272
97,2858,219
97,2625,215
97,1464,248
97,6029,545
97,3148,219
97,5947,533
97,1576,150
97,5306,169
97,4095,286
97,2561,152
97,3668,159
97,1986,231
97,3912,192
97,5730,202
97,2333,157
97,1003,169
97,3203,277
97,2284,232
97,1428,550
97,68,161
97,866,949
97,6023,466
97,1355,230
97,4836,164
97,1656,164
97,1711,648
97,94,167
97,4690,154
97,1187,252
97,4743,434
97,480,225
97,2573,404
97,5007,305
97,5968,271
97,2784,217
97,4767,174
97,3077,192
97,3907,154
97,3485,172
97,4315,175
97,5438,435
97,4982,703
97,5489,158
97,4758,230
97,5126,213
97,1521,264
97,3853,397
97,775,177
97,5207,252
97,3932,156
97,1735,487
97,4929,194
97,3545,302
97,842,150
97,664,194
97,3703,199
97,1691,166
97,1436,168
97,2880,154
97,2913,152
97,1720,235
97,4116,164
97,2175,233
97,2391,151
97,1120,159
97,859,207
97,118,203
97,3027,190
97,4267,177
97,4298,191
97,2614,225
97,297,297
97,946,163
97,3844,161
97,2679,190
97,4618,384
97,3124,179
97,5501,160
97,5291,181
97,3772,315
97,4023,296
97,4773,235
97,3765,638
97,5124,288
97,5692,326
97,275,167
97,3273,160
97,462,306
97,5926,152
97,5447,296
97,1381,214
97,3319,198
97,591,318
97,4660,160
97,212,225
97,2867,272
97,3379,190
97,4392,156
97,2363,231
97,3646,249
212,3740,215
212,2203,455
212,3759,186
212,233,358
212,3962,313
212,5910,323
212,5727,663
212,3821,197
212,1835,368
212,292,417
212,709,161
212,1929,172
212,3817,199
212,431,244
212,1375,196
212,100,158
212,1010,171
212,1824,269
212,5224,354
212,383,270
212,2845,169
212,2694,176
212,63,182
212,814,675
212,5379,423
212,282,339
212,5027,385
212,2548,152
212,3720,358
212,1855,358
212,5032,307
212,3700,269
212,5029,417
212,3441,189
212,2553,183
212,1678,173
212,772,197
212,1262,185
212,5859,289
212,4580,170
212,4162,238
212,5891,258
212,5770,280
212,4845,235
212,1140,399
212,2329,161
212,880,582
212,4655,277
212,3768,179
212,3806,353
212,5250,153
212,4437,229
212,736,601
212,713,171
212,200,317
212,2960,176
212,3445,171
212,1796,474
212,4936,151
212,1673,154
212,3557,150
212,6027,190
212,2538,263
212,1276,493
212,616,276
212,2278,269
212,5704,560
212,3081,302
212,1585,174
212,4844,199
212,1769,394
212,2137,303
212,5474,155
212,217,173
212,956,157
212,3436,321
212,1937,218
212,4542,179
212,2047,678
212,4590,375
212,3653,219
212,544,610
212,3250,158
212,2063,165
212,2420,181
212,3481,215
212,2801,253
212,4571,531
212,2485,779
212,4859,261
212,5631,189
212,4654,176
212,5192,245
212,4637,989
212,5209,155
212,833,154
212,24,175
212,194,258
212,1279,227
212,124,983
212,6001,242
212,806,689
212,803,328
212,2258,269
212,4687,374
212,3526,216
212,4328,169
212,2424,934
212,4778,261
212,2087,160
212,4210,170
212,3008,155
212,4976,189
212,5525,182
212,5977,178
212,619,150
212,1465,183
212,3186,284
212,1190,179
212,4680,349
212,4193,583
212,3939,160
212,1568,867
212,4133,165
212,5444,210
212,294,174
212,2641,224
212,2664,222
212,5839,382
212,488,199
212,2470,473
212,1248,238
212,3680,896
212,2405,303
212,70,173
212,5084,299
212,2572,167
212,1409,270
212,2736,174
212,651,190
212,5217,382
212,3410,656
212,1133,164
212,3330,235
212,2760,173
212,5025,999
212,5294,274
212,192,594
212,830,201
212,2920,160
212,495,558
212,139,238
212,4158,237
212,1109,160
212,3754,445
212,708,213
212,344,577
212,554,187
212,3169,360
212,4180,644
212,4233,158
212,4037,821
212,3675,264
212,841,742
212,4866,190
212,3257,456
212,2638,253
212,1379,212
212,1387,167
212,5385,201
212,4336,181
212,1906,452
212,5074,269
212,3697,185
212,4416,433
212,3118,316
212,2153,207
212,298,189
212,4499,244
212,4791,168
212,406,285
212,955,217
212,2531,168
212,1390,212
212,5002,332
212,2222,645
212,489,194
212,2555,156
212,5009,154
212,4740,200
212,4391,753
212,5418,740
212,1618,234
212,5083,234
212,1682,774
212,1349,164
212,5249,321
212,2186,964
212,1284,168
212,1345,200
212,5769,163
212,1617,178
212,569,158
212,3932,152
212,5207,620
212,775,287
212,781,151
212,2959,481
212,4696,229
212,3703,201
212,4896,154
212,227,687
212,652,211
212,5118,161
212,1735,180
212,842,205
212,3545,161
212,4291,187
212,4511,564
212,2175,370
212,1512,208
212,4048,480
212,2682,298
212,1120,219
212,5482,184
212,4769,188
212,3151,152
212,5979,568
212,4648,168
212,2299,196
212,436,218
212,3518,448
212,1690,298
212,903,337
212,1017,151
212,5741,469
212,4745,237
212,322,201
212,5407,185
212,3284,165
212,4259,231
212,3676,190
212,1187,975
212,1788,284
212,1697,348
212,6006,528
212,4767,459
212,2728,375
212,456,189
212,3589,230
212,2927,204
212,3904,323
212,1903,416
212,4833,262
212,1032,214
212,475,339
212,5655,347
212,816,263
212,591,203
212,5887,301
212,3261,209
212,3379,226
212,7,243
212,1252,169
212,3539,270
212,2701,203
212,3662,251
212,4596,331
212,3632,285
212,2614,153
212,136,165
212,28,161
212,411,308
212,417,207
212,4103,316
212,3807,156
212,4442,372
212,1743,154
212,4672,242
212,3047,184
212,1014,158
212,4805,331
212,338,157
212,1609,150
212,3138,583
212,1233,171
212,5692,849
212,5124,295
212,1535,408
212,4501,237
212,1519,222
212,2123,171
212,2393,154
212,4195,344
212,3296,181
212,2182,254
212,3323,562
212,2610,196
212,2659,565
212,5676,297
212,4236,189
212,2245,198
212,878,213
212,3305,162
212,446,159
212,3446,198
212,2466,175
212,754,179
212,179,271
212,3834,518
212,2395,394
212,4286,296
212,696,233
212,2244,219
212,1067,319
212,2543,844
212,3090,267
212,745,184
212,442,236
212,691,216
212,5062,988
212,5560,671
212,570,283
212,3359,187
212,505,451
212,2109,151
212,4421,304
212,5518,223
212,3606,203
212,2339,987
212,2653,334
212,3423,237
212,4693,199
212,5824,158
212,4299,168
212,5166,222
212,3818,173
212,3849,356
212,3747,237
212,3133,236
212,3119,157
212,3229,175
212,624,245
212,3417,197
212,2729,276
212,2312,195
212,4454,222
212,4181,157
212,3988,289
212,2561,156
212,1555,188
212,4434,821
212,3339,198
212,3857,295
212,2875,162
212,3912,196
212,5333,161
212,1524,178
212,5169,167
212,5114,177
212,5277,372
212,97,225
212,315,209
212,3203,669
212,159,183
212,3593,169
212,1477,154
212,774,172
212,333,228
212,6023,997
212,6035,305
212,4638,607
212,900,154
212,866,225
212,705,155
212,4688,773
212,2185,164
212,1976,692
212,265,248
212,768,159
212,2751,370
212,2279,158
212,2197,151
212,1777,523
212,4423,168
212,2237,173
212,864,179
212,4126,586
212,4498,291
212,5963,157
212,371,170
212,2515,421
212,1493,189
212,5693,162
212,4848,200
212,851,235
212,3148,154
212,1323,331
5687,6013,161
5687,3553,239
5687,5137,292
5687,1325,158
5687,3879,179
5687,7,179
5687,1688,497
5687,4377,380
5687,3860,329
5687,5492,156
5687,1139,354
5687,5807,198
5687,2901,189
5687,3451,316
5687,2930,193
5687,2278,193
5687,525,245
5687,979,183
5687,3557,152
5687,5841,217
5687,4763,167
5687,561,307
5687,3082,459
5687,5670,637
5687,4983,161
5687,5167,236
5687,2866,273
5687,1352,381
5687,796,340
5687,5562,158
5687,5693,181
5687,2095,159
5687,5306,188
5687,3589,286
5687,5692,151
5687,4902,373
5687,1398,527
5687,3255,298
5687,1621,348
5687,1275,222
5687,4690,188
5687,4191,298
5687,4366,163
5687,2788,289
5687,2109,151
5687,4298,463
5687,5434,198
2170,5528,204
2170,4988,972
2170,4225,167
2170,3461,454
2170,3248,245
2170,1134,218
2170,5991,981
2170,445,327
2170,2125,213
2170,353,304
2170,4229,211
2170,696,238
2170,1835,193
2170,3834,217
2170,30,923
2170,1612,153
2170,1765,187
2170,3468,161
2170,5167,244
2170,845,352
2170,3176,160
2170,2773,288
2170,3895,207
2170,147,420
2170,2824,164
2170,4981,196
2170,1140,176
2170,2,833
2170,1246,496
2170,3650,150
2170,5876,622
2170,4366,169
2170,5891,164
2170,1549,228
2170,4627,176
2170,1977,192
2170,4771,190
2170,5679,400
2170,3720,591
2170,5923,535
2170,903,587
2170,542,240
2170,3325,233
2170,5066,560
2170,3685,162
2170,1933,304
2170,4786,999
2170,3293,220
2170,2602,216
2170,4572,915
2170,1300,195
2170,4431,249
2170,2875,179
2170,6027,243
2170,2568,404
2170,60,995
2170,5179,221
2170,344,318
2170,2930,575
2170,644,700
2170,5655,187
2170,4381,300
2170,1893,955
2170,4496,937
2170,5343,307
2170,736,161
2170,2309,245
2170,5355,181
2170,4732,665
2170,4309,211
2170,5473,321
2170,4600,170
2170,3875,190
2170,368,172
2170,4455,360
2170,4140,269
2170,1075,305
2170,1827,158
2170,1756,175
2170,3072,173
2170,4561,847
2170,3366,268
2170,2185,173
2170,687,189
199,2328,157
199,1003,600
199,5357,617
199,710,692
199,4844,179
199,310,256
199,3331,656
199,3830,674
199,3290,153
199,4180,670
199,5330,239
199,2028,656
199,5577,322
199,5494,239
199,5932,804
199,2046,600
199,2363,600
199,705,179
199,1774,232
199,4486,483
199,1387,646
199,4914,616
199,5701,617
199,3422,178
199,5978,660
199,395,175
199,2241,190
199,2668,239
199,4833,202
199,2609,192
199,2471,225
199,192,901
199,50,151
199,3708,159
199,616,600
199,1524,659
199,591,903
199,2901,600
199,5274,909
199,1277,150
199,1686,600
199,1235,311
199,3912,652
199,4708,800
199,3572,600
199,4660,600
199,4534,259
199,2449,693
199,2178,605
199,2472,600
199,1848,900
199,1882,600
199,2555,650
199,5963,608
199,5748,289
199,4455,328
199,4945,906
199,5888,193
199,3149,708
199,5344,689
199,4338,274
199,5227,205
199,3583,607
199,5693,600
199,5769,605
199,3101,179
199,1519,170
199,2504,600
199,3188,605
199,2647,619
199,899,669
199,2186,198
199,3493,635
199,1396,153
199,265,600
199,393,235
199,768,657
199,5984,600
199,5707,193
199,3876,162
199,3847,607
199,4011,171
199,1462,179
199,3250,461
199,2350,162
199,5158,610
199,5783,174
199,5192,603
199,4410,163
199,1148,560
199,3842,600
199,6028,600
199,4791,607
199,4967,620
199,955,158
199,3713,586
199,5081,229
199,4377,600
199,5444,321
199,807,529
199,3488,744
199,3186,600
199,3090,685
199,1005,663
199,5629,778
199,4194,617
199,3893,192
199,3121,274
199,5210,153
199,681,600
199,2563,900
199,1120,600
199,2747,600
199,3784,152
199,3291,804
199,4508,151
199,5976,638
199,408,722
199,4755,600
199,2870,192
199,1006,154
199,383,168
199,3652,151
199,4894,618
199,4568,190
199,2525,602
199,5990,600
199,4449,194
199,2410,509
199,3044,151
199,472,603
199,4418,179
199,3326,785
199,3323,561
199,535,276
199,4102,175
199,4983,600
199,4877,613
199,3300,657
199,2772,990
199,2395,650
199,1072,221
199,2283,181
199,546,600
199,2593,180
199,5253,600
199,3305,600
199,4940,600
199,5565,160
199,2813,643
199,1546,804
199,810,603
199,1527,271
199,3818,650
199,3295,739
199,788,220
199,486,199
199,1697,600
199,5161,161
199,1662,151
199,3413,566
199,5403,556
199,3330,617
199,5622,666
199,3119,215
199,4919,600
199,3723,617
199,5183,614
199,2687,175
199,3964,600
199,55,451
199,787,650
199,4354,629
199,850,609
199,5352,212
199,3489,783
199,2806,207
199,1138,547
199,4460,605
199,2977,616
199,5881,235
199,4465,256
199,1611,370
199,64,600
199,4157,179
199,3195,600
199,3676,651
199,5166,603
199,697,600
199,1275,652
199,3314,151
199,4987,196
199,4707,172
199,821,710
199,1333,656
199,488,650
199,3403,615
199,3716,608
5979,691,181
5979,505,657
5979,3893,211
5979,4915,178
5979,3407,257
5979,479,666
5979,4889,261
5979,2436,234
5979,404,204
5979,442,314
5979,4801,406
5979,3446,195
5979,4606,175
