Protein1,Protein2,Score
3276,157,158
3276,3486,156
3276,1528,172
3276,4903,230
3276,2169,150
3276,5492,158
3276,4909,150
3276,2478,150
3276,2756,825
3276,5287,150
3276,623,150
3276,5218,182
3276,2175,322
3276,4606,700
3276,1278,179
3276,3531,917
3276,5385,217
3276,5052,157
3276,1159,173
3276,5735,157
3276,4774,174
3276,5930,173
3276,3562,207
3276,486,244
3276,5376,177
3276,5318,168
3276,3268,193
3276,4936,931
3276,291,158
3276,4761,603
3276,403,181
3276,3969,645
3276,4287,157
3276,5948,150
3276,2144,157
3276,607,158
3276,3684,162
3276,1381,150
3276,891,922
3276,4434,232
3276,1767,346
3276,1629,150
3276,5896,690
3276,4155,215
3276,4162,257
3276,3951,163
3276,3150,157
3276,2623,158
3276,1981,158
3276,3551,150
3276,740,155
3276,1679,155
3276,1752,204
3276,640,183
3276,5928,150
3276,1482,152
3276,2532,150
3276,191,693
3276,139,237
3276,1167,607
3276,4919,163
3276,1217,152
3276,5835,242
3276,1304,150
3276,493,201
3276,4888,901
3276,3393,750
3276,206,175
3276,1701,219
3276,650,158
3276,1136,157
3276,1623,189
3276,4642,150
3276,3383,665
3276,3550,182
3276,1327,268
3276,1094,153
3276,4134,167
3276,181,150
3276,15,150
3276,64,177
3276,3308,150
3276,1545,159
3276,4203,150
3276,1706,150
3276,3421,158
3276,2538,600
3276,1671,685
3276,1817,152
3276,4863,150
3276,2679,158
3276,63,182
3276,1550,177
3276,428,361
3276,1001,327
3276,1504,639
3276,4141,158
3276,5897,150
3276,1880,159
3276,4228,303
3276,3798,256
3276,4691,209
3276,890,150
3276,231,158
3276,3691,159
3276,4876,618
3276,3595,150
3276,2192,157
3276,1338,806
3276,469,150
3276,202,338
3276,2511,182
3276,4804,160
3276,2365,302
3276,799,157
3276,1448,172
3276,278,184
3276,5147,213
3276,4552,645
3276,4311,251
3276,5311,157
3276,2862,165
3276,5196,158
3276,4608,172
3276,5104,154
3276,2741,164
3276,529,158
3276,864,177
3276,3900,176
3276,5991,150
3276,5161,632
3276,3907,196
3276,3825,161
3276,3192,155
3276,4101,158
3276,4883,215
3276,5024,161
3276,5308,154
3276,2628,259
3276,2038,645
3276,3299,171
3276,5676,158
3276,920,158
3276,5605,252
3276,2502,178
3276,3312,284
3276,1579,242
3276,3870,169
3276,2137,150
3276,952,153
3276,5990,163
3276,2435,161
3276,4517,226
3276,3552,700
3276,1975,173
3276,612,169
3276,2001,158
3276,458,237
3276,5159,150
3276,2700,185
3276,4732,152
3276,2653,250
3276,1686,231
2143,2234,192
2143,1837,181
2143,5643,296
2143,4090,334
2143,2992,670
2143,1221,386
2143,1794,159
2143,1691,254
2143,2171,726
2143,5489,168
2143,692,332
2143,615,536
2143,751,513
2143,130,255
2143,4604,220
2143,3673,432
2143,722,383
2143,5398,432
2143,946,257
2143,2382,365
2143,940,219
2143,849,183
2143,5492,216
2143,775,205
2143,4771,230
2143,750,457
2143,5546,391
2143,1565,177
2143,5479,322
2143,443,202
2143,5669,221
2143,1528,167
2143,4858,467
2143,1383,203
2143,2422,490
2143,401,165
2143,3917,298
2143,3871,298
2143,3167,564
2143,4930,163
2143,3387,386
2143,5125,161
2143,3453,235
2143,108,207
2143,3333,292
2143,5907,288
2143,3716,707
2143,3395,343
2143,5778,571
2143,3709,181
2143,4131,351
2143,687,195
2143,712,195
2143,3403,226
2143,1663,418
2143,5049,227
2143,991,829
2143,4108,270
2143,2404,150
2143,3585,282
2143,2790,330
2143,4393,357
2143,168,151
2143,5151,208
2143,3432,150
2143,871,264
2143,5823,685
2143,2392,386
2143,5186,436
2143,3390,222
2143,3629,183
2143,1530,237
2143,2390,181
2143,3034,278
2143,629,175
2143,1362,359
2143,2044,223
2143,1032,152
2143,3662,232
2143,3877,356
2143,4425,264
2143,3873,298
2143,4156,198
2143,3210,173
2143,4340,218
2143,990,531
2143,4591,207
2143,2460,413
2143,2475,240
2143,3657,381
2143,3965,190
2143,4933,339
2143,794,180
2143,1217,211
2143,3515,282
2143,3647,490
2143,4073,204
2143,191,298
2143,5234,151
2143,5631,316
2143,1752,209
2143,5245,181
2143,341,193
2143,5214,239
2143,5870,428
2143,1845,155
2143,1998,273
2143,5697,315
2143,2859,837
2143,1495,306
2143,740,273
2143,5301,294
2143,474,262
2143,837,163
2143,4140,173
2143,2623,197
2143,4302,655
2143,1738,325
2143,4155,671
2143,4015,251
2143,3847,163
2143,2147,150
2143,879,363
2143,243,234
2143,1337,259
2143,3951,300
2143,1786,287
2143,2443,201
2143,862,272
2143,68,538
2143,109,290
2143,5106,156
2143,5149,210
2143,5864,213
2143,770,160
2143,3684,277
2143,5986,173
2143,4004,180
2143,3572,171
2143,4475,182
2143,349,279
2143,730,285
2143,4186,487
2143,4659,201
2143,3347,169
2143,1968,481
2143,3100,181
2143,1445,535
2143,2328,158
2143,3676,533
2143,4052,655
2143,2059,181
2143,223,246
2143,144,191
2143,703,230
2143,951,289
2143,1770,259
2143,5672,170
2143,2222,396
2143,4470,276
2143,2633,314
2143,5680,729
2143,3054,181
2143,403,155
2143,2786,335
2143,3112,273
2143,1246,245
2143,4329,452
2143,2610,327
2143,4469,384
2143,767,233
2143,4795,154
2143,1946,448
2143,2313,277
2143,1317,273
2143,1610,171
2143,4818,592
2143,5925,408
2143,5218,302
2143,2175,273
2143,2501,155
2143,4188,329
2143,1382,181
2143,1278,507
2143,1487,417
2143,5764,159
2143,5385,216
2143,176,214
2143,1675,228
2143,3443,275
2143,5694,203
2143,3831,400
2143,1118,636
2143,1778,829
2143,2387,333
2143,1843,210
2143,5644,289
2143,4804,185
2143,532,221
2143,165,745
2143,3738,598
2143,5176,265
2143,5502,429
2143,3691,612
2143,5591,153
2143,5238,175
2143,4180,188
2143,3524,164
2143,4266,224
2143,1828,333
2143,5087,186
2143,4898,268
2143,4745,347
2143,5918,254
2143,1714,184
2143,4865,165
2143,2834,395
2143,3682,385
2143,3173,193
2143,660,628
2143,2864,212
2143,1369,283
2143,4406,228
2143,2554,324
2143,1506,359
2143,148,153
2143,1853,260
2143,2164,576
2143,3071,201
2143,4019,404
2143,4482,157
2143,1617,193
2143,3164,407
2143,855,232
2143,3133,165
2143,1116,210
2143,3487,283
2143,5449,204
2143,2829,165
2143,2463,303
2143,1649,292
2143,768,646
2143,1013,292
2143,1798,202
2143,3679,460
2143,3421,241
2143,4624,561
2143,4064,215
2143,583,290
2143,2982,153
2143,791,269
2143,4815,249
2143,320,355
2143,5632,294
2143,3265,163
2143,3017,174
2143,4176,182
2143,5707,345
2143,2236,150
2143,5855,335
2143,1468,273
2143,1392,201
2143,2310,394
2143,3931,181
2143,2712,262
2143,154,364
2143,876,453
2143,3381,243
2143,1690,334
2143,3060,344
2143,2455,179
2143,3512,180
2143,2316,207
2143,5970,262
2143,5120,159
2143,1136,547
2143,2345,466
2143,2157,586
2143,3464,311
2143,4408,568
2143,5419,334
2143,3882,528
2143,4723,404
2143,2999,575
2143,3091,166
2143,4729,544
2143,3568,192
2143,4182,641
2143,3996,252
2143,5456,227
2143,5210,245
2143,1028,183
2143,5625,351
2143,3254,196
2143,4179,248
2143,4441,364
2143,1789,241
2143,494,635
2143,1895,302
2143,732,742
2143,5089,160
2143,2700,226
2143,2618,172
2143,2266,186
2143,400,231
2143,2851,224
2143,4328,321
2143,3683,205
2143,521,181
2143,3211,183
2143,2203,202
2143,1262,188
2143,2524,586
2143,216,260
2143,5999,179
2143,3359,286
2143,3416,324
2143,2641,263
2143,71,201
2143,172,169
2143,1755,359
2143,4727,318
2143,1305,540
2143,1107,218
2143,2350,230
2143,4561,213
2143,3632,906
2143,487,265
2143,1580,248
2143,2184,652
2143,4513,405
2143,1248,440
2143,1929,221
2143,1457,206
2143,3630,183
2143,5822,237
2143,7,328
2143,1413,382
2143,4242,390
2143,4054,195
2143,3441,370
2143,136,258
2143,5175,155
2143,4873,188
2143,28,163
2143,1510,205
2143,541,217
2143,5112,170
2143,3117,204
2143,5609,161
2143,3828,196
2143,5619,294
2143,5161,277
2143,295,261
2143,5362,286
2143,4523,521
2143,3594,212
2143,4542,721
2143,5869,181
2143,4937,189
2143,5965,261
2143,3267,412
2143,4979,525
2143,3106,356
2143,5633,181
2143,4589,165
2143,4516,303
2143,3163,174
2143,5178,184
2143,643,967
2143,4001,255
2143,598,182
2143,3006,216
2143,4472,212
2143,1575,203
2143,5659,534
2143,5093,904
2143,5988,241
2143,3120,861
2143,1229,683
2387,228,300
2387,1621,488
2387,5024,425
2387,4511,235
2387,1457,274
2387,4513,210
2387,1580,181
2387,487,914
2387,1305,247
2387,2128,170
2387,1520,258
2387,1762,305
2387,1795,164
2387,3416,245
2387,216,427
2387,180,536
2387,5441,201
2387,4328,270
2387,2524,323
2387,3211,257
2387,3683,610
2387,2618,320
2387,2885,181
2387,2539,197
2387,2944,155
2387,732,607
2387,2766,150
2387,2004,624
2387,2653,154
2387,598,160
2387,1575,152
2387,3505,253
2387,5777,335
2387,5965,188
2387,1277,164
2387,529,160
2387,3004,189
2387,2741,208
2387,4979,701
2387,4523,480
2387,5362,218
2387,4542,582
2387,1447,224
2387,2337,208
2387,5609,938
2387,5112,980
2387,5639,289
2387,3399,314
2387,1723,175
2387,5175,459
2387,1353,216
2387,2463,165
2387,2829,388
2387,380,153
2387,1006,218
2387,4183,278
2387,4479,159
2387,3092,157
2387,2671,181
2387,677,684
2387,2951,181
2387,3925,202
2387,4406,304
2387,1369,332
2387,354,228
2387,1853,218
2387,2554,194
2387,5832,161
2387,1488,251
2387,5687,309
2387,1962,243
2387,1828,253
2387,3224,239
2387,231,169
2387,3738,153
2387,1576,254
2387,5502,685
2387,3691,214
2387,1778,613
2387,3747,164
2387,3996,774
2387,3091,181
2387,4888,195
2387,11,334
2387,5419,232
2387,4408,417
2387,5576,916
2387,4723,250
2387,206,157
2387,3784,203
2387,4699,297
2387,4333,182
2387,5130,167
2387,3512,171
2387,2316,698
2387,2455,150
2387,2157,610
2387,2345,253
2387,5898,223
2387,1136,502
2387,2310,246
2387,1392,373
2387,1468,712
2387,824,176
2387,876,330
2387,154,300
2387,3931,596
2387,1327,176
2387,977,329
2387,3523,151
2387,2252,948
2387,5855,325
2387,3008,218
2387,5833,165
2387,64,167
2387,2982,239
2387,2533,155
2387,4996,250
2387,707,301
2387,768,260
2387,3816,194
2387,984,174
2387,3421,514
2387,3684,167
2387,4004,181
2387,2191,189
2387,1372,174
2387,1860,164
2387,5792,169
2387,163,250
2387,5767,262
2387,4015,306
2387,4155,587
2387,1786,287
2387,5517,303
2387,1337,529
2387,243,202
2387,4302,460
2387,2623,181
2387,1593,151
2387,3171,194
2387,4553,205
2387,4713,161
2387,1845,171
2387,3750,310
2387,740,263
2387,3970,164
2387,753,493
2387,1752,225
2387,3298,168
2387,923,316
2387,921,195
2387,3896,157
2387,2063,223
2387,191,368
2387,1217,264
2387,645,906
2387,5835,404
2387,2747,161
2387,1382,624
2387,1278,283
2387,4188,177
2387,5218,173
2387,4961,274
2387,1343,320
2387,1835,767
2387,5385,288
2387,2313,267
2387,5930,158
2387,4916,437
2387,4807,197
2387,1946,284
2387,2432,166
2387,486,200
2387,5376,169
2387,4329,763
2387,1613,415
2387,951,305
2387,703,321
2387,403,180
2387,4470,364
2387,1847,150
2387,144,213
2387,5569,212
2387,3209,161
2387,358,313
2387,4186,260
2387,4199,426
2387,5032,290
2387,478,476
2387,5778,193
2387,712,288
2387,4369,261
2387,108,223
2387,3395,311
2387,2262,178
2387,1502,172
2387,1090,213
2387,3167,693
2387,3917,301
2387,4651,182
2387,4471,154
2387,5492,205
2387,5479,255
2387,2321,153
2387,615,643
2387,2197,185
2387,5398,260
2387,722,352
2387,3667,166
2387,5877,223
2387,621,173
2387,2055,413
2387,2992,247
2387,2078,314
2387,4090,559
2387,3965,619
2387,317,481
2387,3427,251
2387,531,193
2387,990,283
2387,5529,157
2387,4282,209
2387,3877,150
2387,1997,218
2387,4178,325
2387,3629,152
2387,5186,485
2387,1226,185
2387,2044,304
2387,647,298
2387,1175,339
2387,662,353
2387,276,911
2387,4314,166
2387,3432,241
2387,5887,318
2387,2404,178
2387,4201,322
2387,2790,181
2387,4665,226
2387,1248,636
2387,5035,304
2387,858,165
2387,4308,183
2387,7,787
2387,5209,407
2387,4567,180
2387,3336,171
2387,2184,229
2387,3941,239
2387,2591,159
2387,172,608
2387,591,213
2387,5330,256
2387,3359,420
2387,5537,372
2387,4409,284
2387,2203,448
2387,4833,193
2387,1895,296
2387,1022,370
2387,494,206
2387,4441,547
2387,2804,803
2387,1028,462
2387,5910,218
2387,4179,547
2387,2678,169
2387,5659,251
2387,3120,583
2387,5507,234
2387,643,944
2387,4440,168
2387,4472,229
2387,287,153
2387,682,296
2387,5926,153
2387,4990,167
2387,4589,185
2387,3106,312
2387,942,220
2387,4081,906
2387,3594,208
2387,133,173
2387,295,338
2387,1387,160
2387,1413,218
2387,1297,237
2387,408,190
2387,5803,155
2387,136,468
2387,3011,173
2387,79,161
2387,3133,177
2387,855,154
2387,2675,176
2387,2164,210
2387,4482,231
2387,2280,288
2387,2864,174
2387,148,161
2387,2560,303
2387,1506,210
2387,166,161
2387,4865,196
2387,1714,169
2387,660,193
2387,3682,406
2387,3250,245
2387,3431,235
2387,5556,253
2387,838,174
2387,5918,237
2387,4745,522
2387,1728,157
2387,4898,161
2387,5087,355
2387,141,304
2387,5176,218
2387,5456,161
2387,4729,407
2387,3619,190
2387,453,236
2387,2034,192
2387,3464,188
2387,4910,205
2387,3882,344
2387,3060,189
2387,3885,176
2387,1690,585
2387,3677,239
2387,605,183
2387,4566,204
2387,2768,225
2387,4976,169
2387,3381,201
2387,2712,283
2387,5707,575
2387,4714,299
2387,3067,226
2387,2933,162
2387,3655,177
2387,5448,160
2387,2053,170
2387,3265,219
2387,320,261
2387,2961,180
2387,2158,429
2387,5943,248
2387,1798,360
2387,2143,333
2387,1013,279
2387,1649,407
2387,1683,223
2387,1349,151
2387,770,238
2387,3532,297
2387,896,211
2387,68,693
2387,3847,418
2387,5530,234
2387,1357,167
2387,927,207
2387,4114,166
2387,313,270
2387,5208,198
2387,5301,638
2387,3890,224
2387,2859,735
2387,5697,239
2387,4187,442
2387,5214,525
2387,4073,254
2387,698,171
2387,5631,535
2387,2457,464
2387,794,211
2387,4297,162
2387,3515,181
2387,1487,199
2387,3610,281
2387,176,955
2387,675,429
2387,847,175
2387,5925,537
2387,4818,353
2387,5660,163
2387,767,194
2387,3608,247
2387,1119,900
2387,5131,167
2387,4469,911
2387,4104,163
2387,2610,355
2387,2226,343
2387,1770,237
2387,5882,296
2387,5680,242
2387,5166,370
2387,4389,205
2387,3514,285
2387,1968,175
2387,2174,387
2387,1456,193
2387,730,383
2387,4052,742
2387,1445,282
2387,2200,380
2387,2735,176
2387,840,279
2387,4475,254
2387,764,318
2387,1390,424
2387,263,373
2387,1809,626
2387,5031,170
2387,1243,162
2387,687,370
2387,3762,503
2387,3716,366
2387,5907,278
2387,3871,995
2387,2801,222
2387,476,293
2387,5125,405
2387,3387,240
2387,2529,244
2387,1534,151
2387,3912,173
2387,1063,154
2387,4858,218
2387,5669,482
2387,439,366
2387,401,198
2387,2422,298
2387,4350,181
2387,178,562
2387,750,436
2387,3426,163
2387,4771,159
2387,443,528
2387,751,311
2387,3506,383
2387,692,174
2387,1,442
2387,849,208
2387,2784,155
2387,2382,216
2387,2171,150
2387,4952,181
2387,1794,968
2387,1669,347
2387,2234,265
2387,2585,323
2387,5643,398
2387,3351,176
2387,6002,238
2387,4933,173
2387,4156,165
2387,3873,337
2387,4425,171
2387,5994,203
2387,4591,194
2387,1181,207
2387,2,306
2387,3034,268
2387,1530,239
2387,1093,154
2387,1984,152
2387,4454,245
2387,4318,325
2387,52,740
2387,4956,188
2387,127,225
2387,4153,152
2387,3585,409
2387,1743,326
2387,1663,999
2387,3403,390
2387,676,163
2387,2499,431
2387,2638,188
2387,2067,295
1068,3473,165
1068,3307,199
1068,2368,200
1068,2397,221
1068,1221,184
1068,1056,270
1068,130,232
1068,2756,192
1068,3665,208
1068,4903,302
1068,5760,175
1068,4539,171
1068,405,321
1068,3716,166
1068,3333,277
1068,3585,223
1068,2404,206
1068,2790,398
1068,4665,311
1068,4860,464
1068,55,267
1068,198,221
1068,575,254
1068,817,311
1068,3674,701
1068,4314,171
1068,3889,276
1068,1039,177
1068,5370,234
1068,27,237
1068,4340,398
1068,1259,192
1068,2594,206
1068,419,188
1068,139,167
1068,392,338
1068,3733,216
1068,2794,162
1068,5870,290
1068,3068,154
1068,626,218
1068,1373,253
1068,2174,261
1068,358,288
1068,2059,292
1068,3676,527
1068,5672,181
1068,2012,156
1068,291,408
1068,2317,164
1068,5569,180
1068,3158,198
1068,1011,247
1068,5390,168
1068,3112,168
1068,2040,199
1068,2313,153
1068,3737,368
1068,5832,496
1068,5238,170
1068,325,314
1068,1504,335
1068,803,540
1068,1057,242
1068,2463,285
1068,3952,199
1068,3740,235
1068,899,519
1068,3981,216
1068,4716,160
1068,4551,267
1068,2807,172
1068,1280,221
1068,5142,192
1068,2345,158
1068,806,386
1068,824,231
1068,1394,213
1068,4729,234
1068,4910,218
1068,3784,218
1068,732,208
1068,1666,164
1068,3402,233
1068,2203,540
1068,3334,232
1068,1621,232
1068,1682,150
1068,1856,300
1068,487,199
1068,1580,189
1068,3231,221
1068,4873,208
1068,1144,243
1068,3594,150
1068,1564,216
1068,4949,166
1068,5619,243
1068,5548,541
1068,5777,475
1068,5311,289
1068,2043,207
1068,1627,424
1068,3193,265
1068,3106,204
1068,2741,162
1068,5826,318
1068,5070,195
572,2235,155
572,1865,916
572,2739,285
572,4282,376
572,3427,218
572,1376,380
572,2753,203
572,5607,222
572,5358,197
572,3200,183
572,5747,240
572,5887,226
572,276,485
572,4742,169
572,70,226
572,2470,270
572,4350,211
572,2396,170
572,3077,161
572,4743,277
572,2188,180
572,86,287
572,780,295
572,4952,211
572,4086,239
572,4022,188
572,1095,166
572,2660,197
572,1398,151
572,3588,242
572,5813,158
572,4115,197
572,1966,190
572,1835,398
572,624,201
572,229,613
572,730,212
572,1453,307
572,4769,159
572,5045,433
572,951,365
572,2226,193
572,2535,236
572,3366,186
572,1422,152
572,4514,298
572,1471,395
572,770,203
572,5950,159
572,1264,322
572,5402,473
572,5835,161
572,1081,229
572,923,223
572,1482,418
572,3465,489
572,3859,171
572,3750,206
572,5640,192
572,5856,174
572,3784,193
572,4408,260
572,1708,159
572,2865,225
572,2946,167
572,539,215
572,4806,245
572,562,196
572,1519,341
572,3137,293
572,5374,403
572,1506,188
572,3819,273
572,2116,192
572,5372,151
572,795,268
572,3440,258
572,5867,218
572,855,185
572,319,153
572,4499,295
572,1576,255
572,5087,219
572,5046,272
572,5687,911
572,1897,329
572,4865,329
572,5351,492
572,3219,302
572,954,242
572,4775,218
572,5745,234
572,1537,154
572,4929,685
572,5777,203
572,3751,186
572,3006,455
572,1475,313
572,3744,151
572,5817,309
572,4337,165
572,2477,242
572,538,258
572,1510,201
572,4829,310
572,3785,162
572,1326,208
572,2261,214
572,4400,157
572,4029,176
572,3870,163
572,2591,162
572,1142,409
572,917,288
572,4567,226
572,3811,209
572,5035,284
572,5520,154
572,4284,315
572,4732,178
572,1766,153
572,4728,154
572,4467,288
572,5622,188
572,2885,211
572,1272,325
572,1034,166
572,2228,239
572,3423,349
572,2553,178
572,60,186
572,2284,221
2365,2192,174
2365,165,371
2365,3304,281
2365,5088,165
2365,777,470
2365,2329,192
2365,5694,182
2365,2834,161
2365,2715,300
2365,1782,159
2365,130,169
2365,3072,248
2365,1721,313
2365,4026,236
2365,2470,215
2365,175,150
2365,1430,157
2365,5031,192
2365,4499,233
2365,5485,162
2365,4393,356
2365,1683,152
2365,5103,204
2365,783,613
2365,899,189
2365,5334,168
2365,485,600
2365,3556,231
2365,70,161
2365,1781,170
2365,4815,277
2365,237,334
2365,3276,302
2365,2712,168
2365,1129,240
2365,3140,187
2365,2946,300
2365,3091,428
2365,3320,529
2365,5058,165
2365,1028,162
2365,944,182
2365,3859,313
2365,2727,163
2365,5245,375
2365,341,832
2365,4757,346
2365,743,173
2365,2147,172
2365,4787,192
2365,180,161
2365,234,185
2365,820,206
2365,3632,248
2365,2789,282
2365,4561,156
2365,5609,305
2365,5112,314
2365,2406,341
2365,3192,241
2365,296,206
2365,5403,227
2365,2882,343
2365,4711,209
2365,4978,425
2365,3120,369
2365,3602,539
2365,5385,254
2365,3545,171
2365,2175,229
2365,5659,246
2365,2423,302
5070,5918,193
5070,1068,195
5070,1462,365
5070,3927,458
5070,4499,162
5070,2731,152
5070,677,152
5070,976,234
5070,4996,309
5070,3137,269
5070,2538,189
5070,2999,299
5070,4408,168
5070,1708,166
5070,1591,291
5070,1262,314
5070,2885,194
5070,1895,170
5070,4284,178
5070,5209,233
5070,657,732
5070,1142,242
5070,917,282
5070,2591,574
5070,630,228
5070,4542,155
5070,1699,761
5070,5440,179
5070,1071,694
5070,5745,176
5070,750,272
5070,1398,166
5070,4604,715
5070,4952,194
5070,3478,250
5070,4350,194
5070,1175,163
5070,4483,217
5070,179,251
5070,662,188
5070,70,161
5070,4693,342
5070,3933,215
5070,4271,286
5070,5301,330
5070,2453,229
5070,826,189
5070,378,225
5070,2561,166
5070,3320,640
5070,1471,189
5070,330,593
5070,1372,375
5070,743,174
5070,5782,242
5070,474,151
5070,2328,198
5070,4954,842
5070,847,312
5070,1905,218
5070,4978,412
5070,4711,302
3382,4431,196
3382,2790,283
3382,3585,202
3382,55,193
3382,2326,507
3382,4665,204
3382,3991,155
3382,4986,282
3382,4934,215
3382,3674,341
3382,5508,175
3382,5823,152
3382,3116,313
3382,4274,215
3382,9,256
3382,5133,219
3382,1032,152
3382,282,258
3382,5430,185
3382,2264,263
3382,1093,235
3382,3965,171
3382,3042,181
3382,2713,154
3382,5331,307
3382,2902,175
3382,5370,172
3382,1588,321
3382,4749,150
3382,5909,154
3382,1221,161
3382,5643,156
3382,2397,255
3382,83,150
3382,178,205
3382,4771,160
3382,5492,210
3382,2756,328
3382,1026,520
3382,1428,353
3382,130,154
3382,1154,157
3382,4930,238
3382,1534,151
3382,3167,159
3382,1528,194
3382,5760,256
3382,310,237
3382,3716,155
3382,3333,303
3382,2719,157
3382,2059,154
3382,5722,349
3382,390,163
3382,4475,231
3382,291,231
3382,4789,233
3382,5166,500
3382,4936,197
3382,4058,179
3382,2186,209
3382,2012,246
3382,670,344
3382,5390,176
3382,1517,325
3382,2540,207
3382,456,172
3382,5260,334
3382,1343,166
3382,1159,171
3382,4028,228
3382,5723,453
3382,5218,228
3382,3472,168
3382,847,152
3382,5735,159
3382,1697,310
3382,357,269
3382,2249,206
3382,51,210
3382,1259,239
3382,3859,211
3382,5675,371
3382,2794,257
